symbol,a_date,a_open,a_high,a_low,a_close,a_length,a_min_max,b_date,b_open,b_high,b_low,b_close,b_length,b_min_max,c_date,c_open,c_high,c_low,c_close,c_length,c_min_max,d_date,d_open,d_high,d_low,d_close,d_length,d_min_max,trade_open,trade_risk_exit_price,trade_reward_exit_price,trade_enter_price,trade_current_price,trade_length,trade_pnl,trade_result,trade_date,trade_symbol,trade_bc_price_retracement,trade_cd_price_retracement,trade_snr,trade_year,trade_month,trade_day
CERT,2024-07-17,16.36,16.93,16.36,16.54,9,15.270000457763672,2024-07-29,15.77,15.89,15.27,15.51,3,16.18000030517578,2024-07-31,15.85,16.18,15.47,15.6,31,10.5,2024-09-12,10.94,11.1,10.5,10.72,48,11.1,false,9.81,16.18,10.72,9.81,91,-0.83,false,2024-11-19,CERT,54.81927710843374,342.16867469879514,10.5,2024,9,12
CERT,2024-07-22,16.23,16.61,15.69,16.57,6,15.270000457763672,2024-07-29,15.77,15.89,15.27,15.51,3,16.18000030517578,2024-07-31,15.85,16.18,15.47,15.6,31,10.5,2024-09-12,10.94,11.1,10.5,10.72,48,11.1,false,9.81,16.18,10.72,9.81,88,-0.83,false,2024-11-19,CERT,67.91044776119405,423.88059701492534,10.5,2024,9,12
CERT,2024-07-17,16.36,16.93,16.36,16.54,14,14.069700241088867,2024-08-05,14.1,15.09,14.06,14.9,2,15.3100004196167,2024-08-06,15.06,15.31,14.84,15.07,27,10.5,2024-09-12,10.94,11.1,10.5,10.72,50,11.1,false,9.47,15.31,10.72,9.47,93,-0.94,false,2024-11-21,CERT,43.554006968641126,167.59581881533109,10.5,2024,9,12
CERT,2024-07-22,16.23,16.61,15.69,16.57,11,14.069700241088867,2024-08-05,14.1,15.09,14.06,14.9,2,15.3100004196167,2024-08-06,15.06,15.31,14.84,15.07,27,10.5,2024-09-12,10.94,11.1,10.5,10.72,50,11.1,false,9.47,15.31,10.72,9.47,90,-0.94,false,2024-11-21,CERT,49.01960784313727,188.62745098039227,10.5,2024,9,12
CERT,2024-07-31,15.85,16.18,15.47,15.6,4,14.069700241088867,2024-08-05,14.1,15.09,14.06,14.9,2,15.3100004196167,2024-08-06,15.06,15.31,14.84,15.07,27,10.5,2024-09-12,10.94,11.1,10.5,10.72,50,11.1,false,9.47,15.31,10.72,9.47,83,-0.94,false,2024-11-21,CERT,58.96226415094342,226.8867924528303,10.5,2024,9,12
CERT,2024-06-05,17.0,17.75,16.85,17.34,49,11.699999809265137,2024-08-14,12.36,12.36,11.69,11.81,9,13.520000457763672,2024-08-26,13.3,13.52,13.18,13.27,13,10.5,2024-09-12,10.94,11.1,10.5,10.72,89,11.1,false,8.89,13.52,10.72,13.52,160,2.26,true,2025-01-22,CERT,30.198019801980198,49.83498349834982,10.5,2024,9,12
CERT,2024-07-17,16.36,16.93,16.36,16.54,21,11.699999809265137,2024-08-14,12.36,12.36,11.69,11.81,9,13.520000457763672,2024-08-26,13.3,13.52,13.18,13.27,13,10.5,2024-09-12,10.94,11.1,10.5,10.72,89,11.1,false,8.89,13.52,10.72,13.52,132,2.26,true,2025-01-22,CERT,34.9236641221374,57.63358778625953,10.5,2024,9,12
CERT,2024-07-22,16.23,16.61,15.69,16.57,18,11.699999809265137,2024-08-14,12.36,12.36,11.69,11.81,9,13.520000457763672,2024-08-26,13.3,13.52,13.18,13.27,13,10.5,2024-09-12,10.94,11.1,10.5,10.72,89,11.1,false,8.89,13.52,10.72,13.52,129,2.26,true,2025-01-22,CERT,37.19512195121951,61.382113821138205,10.5,2024,9,12
CERT,2024-07-31,15.85,16.18,15.47,15.6,11,11.699999809265137,2024-08-14,12.36,12.36,11.69,11.81,9,13.520000457763672,2024-08-26,13.3,13.52,13.18,13.27,13,10.5,2024-09-12,10.94,11.1,10.5,10.72,89,11.1,false,8.89,13.52,10.72,13.52,122,2.26,true,2025-01-22,CERT,40.75723830734967,67.26057906458796,10.5,2024,9,12
CERT,2024-08-06,15.06,15.31,14.84,15.07,7,11.699999809265137,2024-08-14,12.36,12.36,11.69,11.81,9,13.520000457763672,2024-08-26,13.3,13.52,13.18,13.27,13,10.5,2024-09-12,10.94,11.1,10.5,10.72,89,11.1,false,8.89,13.52,10.72,13.52,118,2.26,true,2025-01-22,CERT,50.55248618784529,83.42541436464084,10.5,2024,9,12
CERT,2025-08-22,10.93,11.55,10.84,11.47,3,10.700400352478027,2025-08-26,10.78,10.92,10.7,10.86,2,11.15999984741211,2025-08-27,10.85,11.15,10.8,10.97,6,10.319999694824219,2025-09-04,10.5,10.59,10.31,10.57,6,10.59,false,10.12,11.15,10.57,11.15,17,0.7,true,2025-09-12,CERT,52.94117647058827,97.64709472656237,10.5,2025,9,4
CFMS,2022-03-25,0.68,0.75,0.68,0.73,13,0.5740000009536743,2022-04-12,0.57,0.6,0.57,0.58,4,0.6664999723434448,2022-04-18,0.64,0.66,0.62,0.65,89,0.25,2022-08-23,0.26,0.26,0.25,0.25,35,0.26,false,0.16,0.66,0.25,0.16,141,-0.08,false,2022-10-12,CFMS,50.000000000000036,227.77777777777771,0.25,2022,8,23
CFMS,2022-03-30,0.7,0.72,0.63,0.65,10,0.5740000009536743,2022-04-12,0.57,0.6,0.57,0.58,4,0.6664999723434448,2022-04-18,0.64,0.66,0.62,0.65,89,0.25,2022-08-23,0.26,0.26,0.25,0.25,35,0.26,false,0.16,0.66,0.25,0.16,138,-0.08,false,2022-10-12,CFMS,60.00000000000004,273.3333333333333,0.25,2022,8,23
CFMS,2022-03-25,0.68,0.75,0.68,0.73,28,0.4699999988079071,2022-05-04,0.54,0.55,0.46,0.52,1,0.550000011920929,2022-05-04,0.54,0.55,0.46,0.52,77,0.25,2022-08-23,0.26,0.26,0.25,0.25,35,0.26,false,0.16,0.55,0.25,0.16,141,-0.08,false,2022-10-12,CFMS,31.0344827586207,103.448275862069,0.25,2022,8,23
CFMS,2022-03-30,0.7,0.72,0.63,0.65,25,0.4699999988079071,2022-05-04,0.54,0.55,0.46,0.52,1,0.550000011920929,2022-05-04,0.54,0.55,0.46,0.52,77,0.25,2022-08-23,0.26,0.26,0.25,0.25,35,0.26,false,0.16,0.55,0.25,0.16,138,-0.08,false,2022-10-12,CFMS,34.615384615384635,115.38461538461542,0.25,2022,8,23
CFMS,2022-04-18,0.64,0.66,0.62,0.65,13,0.4699999988079071,2022-05-04,0.54,0.55,0.46,0.52,1,0.550000011920929,2022-05-04,0.54,0.55,0.46,0.52,77,0.25,2022-08-23,0.26,0.26,0.25,0.25,35,0.26,false,0.16,0.55,0.25,0.16,126,-0.08,false,2022-10-12,CFMS,45.000000000000014,150.00000000000003,0.25,2022,8,23
CFMS,2022-03-25,0.68,0.75,0.68,0.73,33,0.2870999872684479,2022-05-11,0.41,0.42,0.28,0.3,6,0.46810001134872437,2022-05-18,0.44,0.46,0.41,0.44,67,0.25,2022-08-23,0.26,0.26,0.25,0.25,56,0.26,false,0.07,0.46,0.25,0.46,162,1.16,true,2022-11-10,CFMS,38.297872340425535,44.6808510638298,0.25,2022,8,23
CFMS,2022-03-30,0.7,0.72,0.63,0.65,30,0.2870999872684479,2022-05-11,0.41,0.42,0.28,0.3,6,0.46810001134872437,2022-05-18,0.44,0.46,0.41,0.44,67,0.25,2022-08-23,0.26,0.26,0.25,0.25,56,0.26,false,0.07,0.46,0.25,0.46,159,1.16,true,2022-11-10,CFMS,40.909090909090914,47.727272727272734,0.25,2022,8,23
CFMS,2022-04-18,0.64,0.66,0.62,0.65,18,0.2870999872684479,2022-05-11,0.41,0.42,0.28,0.3,6,0.46810001134872437,2022-05-18,0.44,0.46,0.41,0.44,67,0.25,2022-08-23,0.26,0.26,0.25,0.25,56,0.26,false,0.07,0.46,0.25,0.46,147,1.16,true,2022-11-10,CFMS,47.368421052631575,55.26315789473685,0.25,2022,8,23
CFMS,2022-05-04,0.54,0.55,0.46,0.52,6,0.2870999872684479,2022-05-11,0.41,0.42,0.28,0.3,6,0.46810001134872437,2022-05-18,0.44,0.46,0.41,0.44,67,0.25,2022-08-23,0.26,0.26,0.25,0.25,56,0.26,false,0.07,0.46,0.25,0.46,135,1.16,true,2022-11-10,CFMS,66.66666666666666,77.77777777777779,0.25,2022,8,23
CFMS,2022-03-25,0.68,0.75,0.68,0.73,59,0.27000001072883606,2022-06-17,0.27,0.3,0.27,0.27,7,0.39430001378059387,2022-06-28,0.39,0.39,0.35,0.35,40,0.25,2022-08-23,0.26,0.26,0.25,0.25,38,0.26,false,0.13,0.39,0.25,0.13,144,-0.11,false,2022-10-17,CFMS,25.0,29.166666666666668,0.25,2022,8,23
CFMS,2022-03-30,0.7,0.72,0.63,0.65,56,0.27000001072883606,2022-06-17,0.27,0.3,0.27,0.27,7,0.39430001378059387,2022-06-28,0.39,0.39,0.35,0.35,40,0.25,2022-08-23,0.26,0.26,0.25,0.25,38,0.26,false,0.13,0.39,0.25,0.13,141,-0.11,false,2022-10-17,CFMS,26.666666666666668,31.111111111111118,0.25,2022,8,23
CFMS,2022-04-18,0.64,0.66,0.62,0.65,44,0.27000001072883606,2022-06-17,0.27,0.3,0.27,0.27,7,0.39430001378059387,2022-06-28,0.39,0.39,0.35,0.35,40,0.25,2022-08-23,0.26,0.26,0.25,0.25,38,0.26,false,0.13,0.39,0.25,0.13,129,-0.11,false,2022-10-17,CFMS,30.769230769230766,35.8974358974359,0.25,2022,8,23
CFMS,2022-05-04,0.54,0.55,0.46,0.52,32,0.27000001072883606,2022-06-17,0.27,0.3,0.27,0.27,7,0.39430001378059387,2022-06-28,0.39,0.39,0.35,0.35,40,0.25,2022-08-23,0.26,0.26,0.25,0.25,38,0.26,false,0.13,0.39,0.25,0.13,117,-0.11,false,2022-10-17,CFMS,42.85714285714285,50.0,0.25,2022,8,23
CFMS,2022-05-18,0.44,0.46,0.41,0.44,22,0.27000001072883606,2022-06-17,0.27,0.3,0.27,0.27,7,0.39430001378059387,2022-06-28,0.39,0.39,0.35,0.35,40,0.25,2022-08-23,0.26,0.26,0.25,0.25,38,0.26,false,0.13,0.39,0.25,0.13,107,-0.11,false,2022-10-17,CFMS,63.1578947368421,73.6842105263158,0.25,2022,8,23
CLVT,2024-09-30,6.9,7.15,6.82,7.09,6,6.434999942779541,2024-10-07,6.63,6.69,6.43,6.53,7,7.019999980926514,2024-10-15,6.82,7.01,6.73,6.75,25,4.25,2024-11-18,4.3,4.61,4.25,4.61,71,4.61,false,4.03,7.01,4.61,4.03,109,-0.49,false,2025-03-05,CLVT,80.55555555555549,383.333333333333,4.25,2024,11,18
CLVT,2024-09-30,6.9,7.15,6.82,7.09,20,6.364999771118164,2024-10-25,6.51,6.52,6.36,6.42,6,6.71999979019165,2024-11-01,6.65,6.71,6.57,6.61,12,4.25,2024-11-18,4.3,4.61,4.25,4.61,61,4.61,false,4.26,6.71,4.61,4.26,99,0.15,false,2025-02-19,CLVT,44.30379746835438,311.3924050632911,4.25,2024,11,18
CLVT,2024-10-15,6.82,7.01,6.73,6.75,9,6.364999771118164,2024-10-25,6.51,6.52,6.36,6.42,6,6.71999979019165,2024-11-01,6.65,6.71,6.57,6.61,12,4.25,2024-11-18,4.3,4.61,4.25,4.61,61,4.61,false,4.26,6.71,4.61,4.26,88,0.15,false,2025-02-19,CLVT,53.84615384615383,378.46153846153874,4.25,2024,11,18
CLVT,2024-10-21,6.65,6.78,6.57,6.63,5,6.364999771118164,2024-10-25,6.51,6.52,6.36,6.42,6,6.71999979019165,2024-11-01,6.65,6.71,6.57,6.61,12,4.25,2024-11-18,4.3,4.61,4.25,4.61,61,4.61,false,4.26,6.71,4.61,4.26,84,0.15,false,2025-02-19,CLVT,83.33333333333326,585.7142857142858,4.25,2024,11,18
CLVT,2024-09-30,6.9,7.15,6.82,7.09,31,4.429999828338623,2024-11-11,4.57,4.65,4.42,4.59,3,4.880000114440918,2024-11-13,4.61,4.88,4.61,4.75,4,4.25,2024-11-18,4.3,4.61,4.25,4.61,1,4.61,false,4.15,4.88,4.61,4.88,39,0.25,true,2024-11-19,CLVT,16.849816849816847,23.07692307692307,4.25,2024,11,18
CLVT,2024-10-15,6.82,7.01,6.73,6.75,20,4.429999828338623,2024-11-11,4.57,4.65,4.42,4.59,3,4.880000114440918,2024-11-13,4.61,4.88,4.61,4.75,4,4.25,2024-11-18,4.3,4.61,4.25,4.61,1,4.61,false,4.15,4.88,4.61,4.88,28,0.25,true,2024-11-19,CLVT,17.760617760617762,24.324324324324323,4.25,2024,11,18
CLVT,2024-10-21,6.65,6.78,6.57,6.63,16,4.429999828338623,2024-11-11,4.57,4.65,4.42,4.59,3,4.880000114440918,2024-11-13,4.61,4.88,4.61,4.75,4,4.25,2024-11-18,4.3,4.61,4.25,4.61,1,4.61,false,4.15,4.88,4.61,4.88,24,0.25,true,2024-11-19,CLVT,19.49152542372881,26.694915254237277,4.25,2024,11,18
CLVT,2024-11-01,6.65,6.71,6.57,6.61,7,4.429999828338623,2024-11-11,4.57,4.65,4.42,4.59,3,4.880000114440918,2024-11-13,4.61,4.88,4.61,4.75,4,4.25,2024-11-18,4.3,4.61,4.25,4.61,1,4.61,false,4.15,4.88,4.61,4.88,15,0.25,true,2024-11-19,CLVT,20.087336244541483,27.510917030567683,4.25,2024,11,18
CODX,2025-07-03,0.29,0.3,0.27,0.27,2,0.25999999046325684,2025-07-07,0.27,0.28,0.25,0.26,3,0.29440000653266907,2025-07-09,0.28,0.29,0.27,0.28,2,0.24220000207424164,2025-07-10,0.25,0.25,0.24,0.25,2,0.25,false,0.21,0.28,0.25,0.28,9,0.01,true,2025-07-14,CODX,79.99999999999999,95.59999585151671,0.25,2025,7,10
CRBP,2024-07-31,60.27,61.9,58.83,59.47,6,46.95000076293945,2024-08-07,54.5,54.5,46.95,48.29,12,61.88999938964844,2024-08-22,61.47,61.88,59.33,59.52,112,9.109999656677246,2025-02-03,9.5,9.68,9.1,9.51,190,9.68,true,-5.41,61.88,9.51,11.25,0,1.74,,2025-11-04,CRBP,99.86622073578599,352.97659092523594,9.5,2025,2,3
CRBP,2024-08-22,61.47,61.88,59.33,59.52,6,54.22999954223633,2024-08-29,56.02,58.11,54.22,58.0,3,61.720001220703125,2024-09-03,60.91,61.72,55.0,55.68,105,9.109999656677246,2025-02-03,9.5,9.68,9.1,9.51,190,9.68,true,2.01,61.72,9.51,11.25,0,1.74,,2025-11-04,CRBP,97.91122715404695,686.8146258919415,9.5,2025,2,3
CRBP,2024-08-22,61.47,61.88,59.33,59.52,11,48.45000076293945,2024-09-06,50.38,52.0,48.45,50.04,7,56.93000030517578,2024-09-16,56.15,56.93,53.86,53.88,96,9.109999656677246,2025-02-03,9.5,9.68,9.1,9.51,190,9.68,true,1.03,56.93,9.51,11.25,0,1.74,,2025-11-04,CRBP,63.14221891288159,356.0685059070942,9.5,2025,2,3
CRBP,2024-09-03,60.91,61.72,55.0,55.68,4,48.45000076293945,2024-09-06,50.38,52.0,48.45,50.04,7,56.93000030517578,2024-09-16,56.15,56.93,53.86,53.88,96,9.109999656677246,2025-02-03,9.5,9.68,9.1,9.51,190,9.68,true,1.03,56.93,9.51,11.25,0,1.74,,2025-11-04,CRBP,63.903541823662394,360.36172074847605,9.5,2025,2,3
CRBP,2024-08-22,61.47,61.88,59.33,59.52,19,47.95000076293945,2024-09-18,50.9,51.25,47.95,49.33,2,53.22999954223633,2024-09-19,50.77,53.22,50.22,51.7,93,9.109999656677246,2025-02-03,9.5,9.68,9.1,9.51,190,9.68,true,4.24,53.22,9.51,11.25,0,1.74,,2025-11-04,CRBP,37.832017229002126,316.6547045464663,9.5,2025,2,3
CRBP,2024-09-03,60.91,61.72,55.0,55.68,12,47.95000076293945,2024-09-18,50.9,51.25,47.95,49.33,2,53.22999954223633,2024-09-19,50.77,53.22,50.22,51.7,93,9.109999656677246,2025-02-03,9.5,9.68,9.1,9.51,190,9.68,true,4.24,53.22,9.51,11.25,0,1.74,,2025-11-04,CRBP,38.27160493827159,320.33406204301207,9.5,2025,2,3
CRBP,2024-09-16,56.15,56.93,53.86,53.88,3,47.95000076293945,2024-09-18,50.9,51.25,47.95,49.33,2,53.22999954223633,2024-09-19,50.77,53.22,50.22,51.7,93,9.109999656677246,2025-02-03,9.5,9.68,9.1,9.51,190,9.68,true,4.24,53.22,9.51,11.25,0,1.74,,2025-11-04,CRBP,58.68596881959909,491.20267642898403,9.5,2025,2,3
CRBP,2024-07-31,60.27,61.9,58.83,59.47,37,17.0,2024-09-20,17.71,23.1,17.0,19.51,5,23.329999923706055,2024-09-26,21.81,23.32,20.62,21.48,88,9.109999656677246,2025-02-03,9.5,9.68,9.1,9.51,190,9.68,true,3.19,23.32,9.51,11.25,0,1.74,,2025-11-04,CRBP,14.075723830734969,31.648107668870278,9.5,2025,2,3
CRBP,2024-08-22,61.47,61.88,59.33,59.52,21,17.0,2024-09-20,17.71,23.1,17.0,19.51,5,23.329999923706055,2024-09-26,21.81,23.32,20.62,21.48,88,9.109999656677246,2025-02-03,9.5,9.68,9.1,9.51,190,9.68,true,3.19,23.32,9.51,11.25,0,1.74,,2025-11-04,CRBP,14.08199643493761,31.662211103660326,9.5,2025,2,3
CRBP,2024-09-03,60.91,61.72,55.0,55.68,14,17.0,2024-09-20,17.71,23.1,17.0,19.51,5,23.329999923706055,2024-09-26,21.81,23.32,20.62,21.48,88,9.109999656677246,2025-02-03,9.5,9.68,9.1,9.51,190,9.68,true,3.19,23.32,9.51,11.25,0,1.74,,2025-11-04,CRBP,14.132379248658319,31.775492717626914,9.5,2025,2,3
CRBP,2024-09-16,56.15,56.93,53.86,53.88,5,17.0,2024-09-20,17.71,23.1,17.0,19.51,5,23.329999923706055,2024-09-26,21.81,23.32,20.62,21.48,88,9.109999656677246,2025-02-03,9.5,9.68,9.1,9.51,190,9.68,true,3.19,23.32,9.51,11.25,0,1.74,,2025-11-04,CRBP,15.827698472326574,35.587278595849625,9.5,2025,2,3
CRBP,2024-09-19,50.77,53.22,50.22,51.7,2,17.0,2024-09-20,17.71,23.1,17.0,19.51,5,23.329999923706055,2024-09-26,21.81,23.32,20.62,21.48,88,9.109999656677246,2025-02-03,9.5,9.68,9.1,9.51,190,9.68,true,3.19,23.32,9.51,11.25,0,1.74,,2025-11-04,CRBP,17.44892324682496,39.23246919746757,9.5,2025,2,3
CRBP,2024-07-31,60.27,61.9,58.83,59.47,66,15.920000076293945,2024-10-31,16.14,16.5,15.92,15.96,6,20.770000457763672,2024-11-07,19.3,20.77,18.18,18.52,58,9.109999656677246,2025-02-03,9.5,9.68,9.1,9.51,44,9.68,false,4.66,20.77,9.51,4.66,174,-4.29,false,2025-04-07,CRBP,10.548064375815573,25.358852421319604,9.5,2025,2,3
CRBP,2024-08-22,61.47,61.88,59.33,59.52,50,15.920000076293945,2024-10-31,16.14,16.5,15.92,15.96,6,20.770000457763672,2024-11-07,19.3,20.77,18.18,18.52,58,9.109999656677246,2025-02-03,9.5,9.68,9.1,9.51,44,9.68,false,4.66,20.77,9.51,4.66,158,-4.29,false,2025-04-07,CRBP,10.552654482158399,25.36988760514089,9.5,2025,2,3
CRBP,2024-09-03,60.91,61.72,55.0,55.68,43,15.920000076293945,2024-10-31,16.14,16.5,15.92,15.96,6,20.770000457763672,2024-11-07,19.3,20.77,18.18,18.52,58,9.109999656677246,2025-02-03,9.5,9.68,9.1,9.51,44,9.68,false,4.66,20.77,9.51,4.66,151,-4.29,false,2025-04-07,CRBP,10.58951965065502,25.458516033455798,9.5,2025,2,3
CRBP,2024-09-16,56.15,56.93,53.86,53.88,34,15.920000076293945,2024-10-31,16.14,16.5,15.92,15.96,6,20.770000457763672,2024-11-07,19.3,20.77,18.18,18.52,58,9.109999656677246,2025-02-03,9.5,9.68,9.1,9.51,44,9.68,false,4.66,20.77,9.51,4.66,142,-4.29,false,2025-04-07,CRBP,11.826383808827115,28.432090571379554,9.5,2025,2,3
CRBP,2024-09-19,50.77,53.22,50.22,51.7,31,15.920000076293945,2024-10-31,16.14,16.5,15.92,15.96,6,20.770000457763672,2024-11-07,19.3,20.77,18.18,18.52,58,9.109999656677246,2025-02-03,9.5,9.68,9.1,9.51,44,9.68,false,4.66,20.77,9.51,4.66,139,-4.29,false,2025-04-07,CRBP,13.002680965147453,31.26005453973929,9.5,2025,2,3
CRBP,2024-09-26,21.81,23.32,20.62,21.48,26,15.920000076293945,2024-10-31,16.14,16.5,15.92,15.96,6,20.770000457763672,2024-11-07,19.3,20.77,18.18,18.52,58,9.109999656677246,2025-02-03,9.5,9.68,9.1,9.51,44,9.68,false,4.66,20.77,9.51,4.66,134,-4.29,false,2025-04-07,CRBP,65.54054054054053,157.56757220706425,9.5,2025,2,3
CRBP,2024-07-31,60.27,61.9,58.83,59.47,80,15.649999618530273,2024-11-20,16.35,16.47,15.64,16.07,8,18.889999389648438,2024-12-02,18.68,18.88,17.62,17.84,42,9.109999656677246,2025-02-03,9.5,9.68,9.1,9.51,30,9.68,false,6.27,18.88,9.51,6.27,160,-3.18,false,2025-03-18,CRBP,7.003891050583655,21.119758632344908,9.5,2025,2,3
CRBP,2024-08-22,61.47,61.88,59.33,59.52,64,15.649999618530273,2024-11-20,16.35,16.47,15.64,16.07,8,18.889999389648438,2024-12-02,18.68,18.88,17.62,17.84,42,9.109999656677246,2025-02-03,9.5,9.68,9.1,9.51,30,9.68,false,6.27,18.88,9.51,6.27,144,-3.18,false,2025-03-18,CRBP,7.00692041522491,21.128893476044013,9.5,2025,2,3
CRBP,2024-09-03,60.91,61.72,55.0,55.68,57,15.649999618530273,2024-11-20,16.35,16.47,15.64,16.07,8,18.889999389648438,2024-12-02,18.68,18.88,17.62,17.84,42,9.109999656677246,2025-02-03,9.5,9.68,9.1,9.51,30,9.68,false,6.27,18.88,9.51,6.27,137,-3.18,false,2025-03-18,CRBP,7.031249999999997,21.202257689502503,9.5,2025,2,3
CRBP,2024-09-16,56.15,56.93,53.86,53.88,48,15.649999618530273,2024-11-20,16.35,16.47,15.64,16.07,8,18.889999389648438,2024-12-02,18.68,18.88,17.62,17.84,42,9.109999656677246,2025-02-03,9.5,9.68,9.1,9.51,30,9.68,false,6.27,18.88,9.51,6.27,128,-3.18,false,2025-03-18,CRBP,7.846936304189874,23.661904440113233,9.5,2025,2,3
CRBP,2024-09-19,50.77,53.22,50.22,51.7,45,15.649999618530273,2024-11-20,16.35,16.47,15.64,16.07,8,18.889999389648438,2024-12-02,18.68,18.88,17.62,17.84,42,9.109999656677246,2025-02-03,9.5,9.68,9.1,9.51,30,9.68,false,6.27,18.88,9.51,6.27,125,-3.18,false,2025-03-18,CRBP,8.621607237892492,25.997872121667786,9.5,2025,2,3
CRBP,2024-09-26,21.81,23.32,20.62,21.48,40,15.649999618530273,2024-11-20,16.35,16.47,15.64,16.07,8,18.889999389648438,2024-12-02,18.68,18.88,17.62,17.84,42,9.109999656677246,2025-02-03,9.5,9.68,9.1,9.51,30,9.68,false,6.27,18.88,9.51,6.27,120,-3.18,false,2025-03-18,CRBP,42.187499999999986,127.21354613701502,9.5,2025,2,3
CRBP,2024-11-07,19.3,20.77,18.18,18.52,10,15.649999618530273,2024-11-20,16.35,16.47,15.64,16.07,8,18.889999389648438,2024-12-02,18.68,18.88,17.62,17.84,42,9.109999656677246,2025-02-03,9.5,9.68,9.1,9.51,30,9.68,false,6.27,18.88,9.51,6.27,90,-3.18,false,2025-03-18,CRBP,63.15789473684209,190.4483497723734,9.5,2025,2,3
CRBP,2024-07-31,60.27,61.9,58.83,59.47,94,14.890000343322754,2024-12-11,16.18,16.2,14.89,15.82,1,16.209999084472656,2024-12-11,16.18,16.2,14.89,15.82,35,9.109999656677246,2025-02-03,9.5,9.68,9.1,9.51,9,9.68,false,8.2,16.2,9.51,8.19,139,-0.99,false,2025-02-14,CRBP,2.786641140182937,15.081898198942254,9.5,2025,2,3
CRBP,2024-08-22,61.47,61.88,59.33,59.52,78,14.890000343322754,2024-12-11,16.18,16.2,14.89,15.82,1,16.209999084472656,2024-12-11,16.18,16.2,14.89,15.82,35,9.109999656677246,2025-02-03,9.5,9.68,9.1,9.51,9,9.68,false,8.2,16.2,9.51,8.19,123,-0.99,false,2025-02-14,CRBP,2.7878271972760134,15.08831739374921,9.5,2025,2,3
CRBP,2024-09-03,60.91,61.72,55.0,55.68,71,14.890000343322754,2024-12-11,16.18,16.2,14.89,15.82,1,16.209999084472656,2024-12-11,16.18,16.2,14.89,15.82,35,9.109999656677246,2025-02-03,9.5,9.68,9.1,9.51,9,9.68,false,8.2,16.2,9.51,8.19,116,-0.99,false,2025-02-14,CRBP,2.797352124706382,15.139868339360993,9.5,2025,2,3
CRBP,2024-09-16,56.15,56.93,53.86,53.88,62,14.890000343322754,2024-12-11,16.18,16.2,14.89,15.82,1,16.209999084472656,2024-12-11,16.18,16.2,14.89,15.82,35,9.109999656677246,2025-02-03,9.5,9.68,9.1,9.51,9,9.68,false,8.2,16.2,9.51,8.19,107,-0.99,false,2025-02-14,CRBP,3.116079923882014,16.864891397056976,9.5,2025,2,3
CRBP,2024-09-19,50.77,53.22,50.22,51.7,59,14.890000343322754,2024-12-11,16.18,16.2,14.89,15.82,1,16.209999084472656,2024-12-11,16.18,16.2,14.89,15.82,35,9.109999656677246,2025-02-03,9.5,9.68,9.1,9.51,9,9.68,false,8.2,16.2,9.51,8.19,104,-0.99,false,2025-02-14,CRBP,3.417688494651706,18.49726152706171,9.5,2025,2,3
CRBP,2024-09-26,21.81,23.32,20.62,21.48,54,14.890000343322754,2024-12-11,16.18,16.2,14.89,15.82,1,16.209999084472656,2024-12-11,16.18,16.2,14.89,15.82,35,9.109999656677246,2025-02-03,9.5,9.68,9.1,9.51,9,9.68,false,8.2,16.2,9.51,8.19,99,-0.99,false,2025-02-14,CRBP,15.539739027283497,84.10439315922602,9.5,2025,2,3
CRBP,2024-11-07,19.3,20.77,18.18,18.52,24,14.890000343322754,2024-12-11,16.18,16.2,14.89,15.82,1,16.209999084472656,2024-12-11,16.18,16.2,14.89,15.82,35,9.109999656677246,2025-02-03,9.5,9.68,9.1,9.51,9,9.68,false,8.2,16.2,9.51,8.19,69,-0.99,false,2025-02-14,CRBP,22.278911564625833,120.57823713133935,9.5,2025,2,3
CRBP,2024-12-02,18.68,18.88,17.62,17.84,8,14.890000343322754,2024-12-11,16.18,16.2,14.89,15.82,1,16.209999084472656,2024-12-11,16.18,16.2,14.89,15.82,35,9.109999656677246,2025-02-03,9.5,9.68,9.1,9.51,9,9.68,false,8.2,16.2,9.51,8.19,53,-0.99,false,2025-02-14,CRBP,32.83208020050124,177.69424419355278,9.5,2025,2,3
CRBP,2024-12-09,15.55,16.41,15.21,15.23,3,14.890000343322754,2024-12-11,16.18,16.2,14.89,15.82,1,16.209999084472656,2024-12-11,16.18,16.2,14.89,15.82,35,9.109999656677246,2025-02-03,9.5,9.68,9.1,9.51,9,9.68,false,8.2,16.2,9.51,8.19,48,-0.99,false,2025-02-14,CRBP,86.18421052631572,466.447391008076,9.5,2025,2,3
CRBP,2024-07-31,60.27,61.9,58.83,59.47,114,11.020000457763672,2025-01-13,11.72,11.72,11.02,11.3,4,13.279999732971191,2025-01-16,12.47,13.27,12.46,13.11,12,9.109999656677246,2025-02-03,9.5,9.68,9.1,9.51,15,9.68,false,7.26,13.27,9.51,7.26,145,-2.0,false,2025-02-25,CRBP,4.422169811320755,8.176101303700381,9.5,2025,2,3
CRBP,2024-08-22,61.47,61.88,59.33,59.52,98,11.020000457763672,2025-01-13,11.72,11.72,11.02,11.3,4,13.279999732971191,2025-01-16,12.47,13.27,12.46,13.11,12,9.109999656677246,2025-02-03,9.5,9.68,9.1,9.51,15,9.68,false,7.26,13.27,9.51,7.26,129,-2.0,false,2025-02-25,CRBP,4.423908769170271,8.179316443811942,9.5,2025,2,3
